group_id,type,is_keeper,title,size,modified,owner,path,file_id,view_url
185,binary,YES,Edmonton Infill Project (8 & 9 Units).xlsx,37548,2024-12-02T18:47:57Z,sunrize.invest@gmail.com,2025 Tax/2025 Flips/Wholesale /In Between Homes /IN-Between Homes ,1192LTlY2YfavaswUtCYwcL4J5X8FH55_,https://drive.google.com/file/d/1192LTlY2YfavaswUtCYwcL4J5X8FH55_/view?usp=drivesdk
185,binary,no,Edmonton Infill Project (8 & 9 Units).xlsx,37548,2024-11-21T04:24:27Z,sunrize.invest@gmail.com,Development Info-----Go to rize/Cost Examples ,1ZGX-PXfJ_hJCLoSjluge-nY4uBQG20ro,https://drive.google.com/file/d/1ZGX-PXfJ_hJCLoSjluge-nY4uBQG20ro/view?usp=drivesdk
186,binary,YES,Jasper Park Budget.xlsx,36097,2025-11-06T20:10:30.635Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park- Construction Budget,1cYJPO-UTd-ZN4luSYdEJmwRB4GbyF7Dj,https://drive.google.com/file/d/1cYJPO-UTd-ZN4luSYdEJmwRB4GbyF7Dj/view?usp=drivesdk
186,binary,no,Jasper Park Budget.xlsx,36097,2025-11-06T20:09:25Z,sunrize.invest@gmail.com,,1hESt_NEnXL26kCmbrTXNBlwScvmqC6-r,https://drive.google.com/file/d/1hESt_NEnXL26kCmbrTXNBlwScvmqC6-r/view?usp=drivesdk
187,binary,YES,Abatement (1).pdf,36059,2026-03-12T05:56:40Z,maadisoncross82@gmail.com,IBH Tax,1-D1L4Wkb-hPeAKTlNfBs3qeizSbR1OXl,https://drive.google.com/file/d/1-D1L4Wkb-hPeAKTlNfBs3qeizSbR1OXl/view?usp=drivesdk
187,binary,no,Abatement (1).pdf,36059,2026-03-05T19:47:49.770Z,maadisoncross82@gmail.com,IBH Tax/Invoices Paid by Madison,1S-puSmvy8qINuE11i3s-zrtxyBHsO_qB,https://drive.google.com/file/d/1S-puSmvy8qINuE11i3s-zrtxyBHsO_qB/view?usp=drivesdk
188,binary,YES,Invoice_9521_from_OASIS_ENGINEERING_GROUP_LTD.pdf,36001,2026-03-23T20:20:01.478Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1NyWNKKb1J6uwGIaxvchwK97kS76cPbxk,https://drive.google.com/file/d/1NyWNKKb1J6uwGIaxvchwK97kS76cPbxk/view?usp=drivesdk
188,binary,no,Invoice_9521_from_OASIS_ENGINEERING_GROUP_LTD.pdf,36001,2025-08-12T20:42:42Z,sunrize.invest@gmail.com,,18H8NGDuKS5Os_Ku3Y6GwaY7cX_fR7A7z,https://drive.google.com/file/d/18H8NGDuKS5Os_Ku3Y6GwaY7cX_fR7A7z/view?usp=drivesdk
189,binary,YES,Policy Change MAXIN1 NWGDYPFL.pdf,35845,2026-03-12T05:56:40Z,maadisoncross82@gmail.com,IBH Tax,1xZ3xVrtnbgD4gcs_RZn6CcvoWV3LevgG,https://drive.google.com/file/d/1xZ3xVrtnbgD4gcs_RZn6CcvoWV3LevgG/view?usp=drivesdk
189,binary,no,Policy Change MAXIN1 NWGDYPFL.pdf,35845,2025-10-20T02:26:32.328Z,sunrize.invest@gmail.com,2025 Tax/2025 Flips/Wholesale /In Between Homes ,1WmXgjyEhAWS4dV_9MIv5XajWvsxH_qXW,https://drive.google.com/file/d/1WmXgjyEhAWS4dV_9MIv5XajWvsxH_qXW/view?usp=drivesdk
190,binary,YES,Invoice_10353_from_OASIS_ENGINEERING_GROUP_LTD.pdf,35537,2026-03-23T20:07:33.433Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Invoice,1-zGTwgq4IgzZTi5In7_EfAeq2pssaz5e,https://drive.google.com/file/d/1-zGTwgq4IgzZTi5In7_EfAeq2pssaz5e/view?usp=drivesdk
190,binary,no,Invoice_10353_from_OASIS_ENGINEERING_GROUP_LTD.pdf,35537,2025-11-10T18:38:07Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Invoice,1gBsURCsXW_okssE87XdXeDgqXltf2HDT,https://drive.google.com/file/d/1gBsURCsXW_okssE87XdXeDgqXltf2HDT/view?usp=drivesdk
191,binary,YES,Allendale Invoice_13935_from_ProtechGeo__Material_Testing_Ltd FINAL.pdf,31453,2026-03-23T20:46:01.724Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1hnV-HMPmQEX8SljoCIEo6diwMrpmp09e,https://drive.google.com/file/d/1hnV-HMPmQEX8SljoCIEo6diwMrpmp09e/view?usp=drivesdk
191,binary,no,Allendale Invoice_13935_from_ProtechGeo__Material_Testing_Ltd FINAL.pdf,31453,2026-03-09T16:45:30.051Z,sunrize.invest@gmail.com,Allendale 6408 106/5-Unit Receipts ,1JwjF-T6zUWd8G2vm7n-OkztGq0poEf7V,https://drive.google.com/file/d/1JwjF-T6zUWd8G2vm7n-OkztGq0poEf7V/view?usp=drivesdk
192,binary,YES,Statement of Adjustments.pdf,28584,2026-02-26T18:12:50.104Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Corporate Files ,1mgm2jfJKxE7uX8oi9mNVvPbETVU-40sy,https://drive.google.com/file/d/1mgm2jfJKxE7uX8oi9mNVvPbETVU-40sy/view?usp=drivesdk
192,binary,no,Statement of Adjustments.pdf,28584,2025-10-08T20:47:39.887Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Corporate Files ,1R6RMyWabTkM4-qFqLTNsXha55AqKXzG2,https://drive.google.com/file/d/1R6RMyWabTkM4-qFqLTNsXha55AqKXzG2/view?usp=drivesdk
193,binary,YES,COURSE INFO INTO WHI+OLESLE .docx,27202,2025-09-03T21:50:34Z,sunrize.invest@gmail.com,LEADS////SPREADSHEETS!,1qpMdIN78Av5kdTQoBMGkE1Xsm3_edjwT,https://drive.google.com/file/d/1qpMdIN78Av5kdTQoBMGkE1Xsm3_edjwT/view?usp=drivesdk
193,binary,no,COURSE INFO INTO WHI+OLESLE .docx,27202,2025-09-03T21:50:33Z,sunrize.invest@gmail.com,,1SX4d7iKBDrSHypjhHiAQ1JhXHFU0X1_v,https://drive.google.com/file/d/1SX4d7iKBDrSHypjhHiAQ1JhXHFU0X1_v/view?usp=drivesdk
194,binary,YES,RECEIPT - Do not reply.eml,24846,2026-03-23T20:24:05.956Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,118nlaFApWXyDnVS3-lH6T7aKgDGuAq9V,https://drive.google.com/file/d/118nlaFApWXyDnVS3-lH6T7aKgDGuAq9V/view?usp=drivesdk
194,binary,no,RECEIPT - Do not reply.eml,24846,2025-08-13T01:47:38.042Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1q11v_LPssr7NHyQOs-oOWc3EpYx0prxn,https://drive.google.com/file/d/1q11v_LPssr7NHyQOs-oOWc3EpYx0prxn/view?usp=drivesdk
195,binary,YES,Allendale hydrovac.pdf,24628,2026-03-23T20:46:01.715Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,18fe2Vr00qsB3l1BKPkHAFsxiFgEqDHqH,https://drive.google.com/file/d/18fe2Vr00qsB3l1BKPkHAFsxiFgEqDHqH/view?usp=drivesdk
195,binary,no,Allendale hydrovac.pdf,24628,2026-03-09T16:44:48.234Z,sunrize.invest@gmail.com,Allendale 6408 106/5-Unit Receipts ,12SZcA9nJ4TV4wEhHGlJ_hzD5qXXVYqGq,https://drive.google.com/file/d/12SZcA9nJ4TV4wEhHGlJ_hzD5qXXVYqGq/view?usp=drivesdk
196,binary,YES,Allendale Atco.pdf,23419,2026-03-23T20:46:01.757Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1fm79sw0DV4kvSJHa1zqsJLDj95ZumLoZ,https://drive.google.com/file/d/1fm79sw0DV4kvSJHa1zqsJLDj95ZumLoZ/view?usp=drivesdk
196,binary,no,Allendale Atco.pdf,23419,2026-03-09T16:43:28.820Z,sunrize.invest@gmail.com,Allendale 6408 106/5-Unit Receipts ,19UB57bn7h2ZqDkuWlqeQjjO-JbCJRrWC,https://drive.google.com/file/d/19UB57bn7h2ZqDkuWlqeQjjO-JbCJRrWC/view?usp=drivesdk
197,binary,YES,Copy of Naturopathic Doctor Contact.xlsx,11911,2025-10-25T23:39:36.908Z,sunrize.invest@gmail.com,,1v6p0-TDNzObkSREPhuhjxS7JFGuhDHl9,https://drive.google.com/file/d/1v6p0-TDNzObkSREPhuhjxS7JFGuhDHl9/view?usp=drivesdk
197,binary,no,Copy of Naturopathic Doctor Contact.xlsx,11911,2025-09-03T21:51:44Z,sunrize.invest@gmail.com,LEADS////SPREADSHEETS!,1ISgTfb3ySbMOdpc-DpIklDXubQYcWlJh,https://drive.google.com/file/d/1ISgTfb3ySbMOdpc-DpIklDXubQYcWlJh/view?usp=drivesdk
198,binary,YES,Abatement (3).pdf,11705,2026-03-12T05:56:40Z,maadisoncross82@gmail.com,IBH Tax,13L-yi29C0JXByEEAXfTks41O8z8bqCv6,https://drive.google.com/file/d/13L-yi29C0JXByEEAXfTks41O8z8bqCv6/view?usp=drivesdk
198,binary,no,Abatement (3).pdf,11705,2026-03-05T19:48:02.351Z,maadisoncross82@gmail.com,IBH Tax/Invoices Paid by Madison,1xHFCdqJxMqvc0p18QsP4aY-EHDiTeoKa,https://drive.google.com/file/d/1xHFCdqJxMqvc0p18QsP4aY-EHDiTeoKa/view?usp=drivesdk
199,binary,YES,Abatement (2).pdf,11670,2026-03-12T05:56:40Z,maadisoncross82@gmail.com,IBH Tax,1BzxKvCsmk-Q1KPOPjMvWQn3Ijb6CNYKQ,https://drive.google.com/file/d/1BzxKvCsmk-Q1KPOPjMvWQn3Ijb6CNYKQ/view?usp=drivesdk
199,binary,no,Abatement (2).pdf,11670,2026-03-05T19:47:55.353Z,maadisoncross82@gmail.com,IBH Tax/Invoices Paid by Madison,1NvjnGFY5sOSMEftHjp921dHag7GPXI5P,https://drive.google.com/file/d/1NvjnGFY5sOSMEftHjp921dHag7GPXI5P/view?usp=drivesdk
200,binary,YES,PRe-Development Email .docx,11292,2025-09-02T18:59:42Z,sunrize.invest@gmail.com,LEADS////SPREADSHEETS!,176SgKJyo4sfVVMoHpS_EiNGt4ddoksSd,https://drive.google.com/file/d/176SgKJyo4sfVVMoHpS_EiNGt4ddoksSd/view?usp=drivesdk
200,binary,no,PRe-Development Email .docx,11292,2025-09-02T17:59:42Z,sunrize.invest@gmail.com,,1NplffRR2bFmBy55ynpSKnV6gFZ2BzQSd,https://drive.google.com/file/d/1NplffRR2bFmBy55ynpSKnV6gFZ2BzQSd/view?usp=drivesdk
201,binary,YES,Emanation_Invoice_JasperPark.docx,9331,2026-03-20T16:29:00Z,sunrize.invest@gmail.com,2025 Tax/2025 Flips/Wholesale ,1FJbNC-2ECqrr13lrqNwZCr9wOiNYwM-U,https://drive.google.com/file/d/1FJbNC-2ECqrr13lrqNwZCr9wOiNYwM-U/view?usp=drivesdk
201,binary,no,Emanation_Invoice_JasperPark.docx,9331,2026-03-20T16:29:00Z,sunni@rizedevelopments.com,Jasper Park/Jasper Park-Invoice,12IbiNHU2VjqnaR3U2b5Qc8Itnb1rwWh2,https://drive.google.com/file/d/12IbiNHU2VjqnaR3U2b5Qc8Itnb1rwWh2/view?usp=drivesdk
202,binary,YES,Emanation_Invoice_12020_129St.docx,9231,2026-03-20T16:41:22Z,sunrize.invest@gmail.com,2025 Tax/2025 Tax Emanation ,11tNYBMhs6HXyQZn5vBeEyl6ww0h8mbFY,https://drive.google.com/file/d/11tNYBMhs6HXyQZn5vBeEyl6ww0h8mbFY/view?usp=drivesdk
202,binary,no,Emanation_Invoice_12020_129St.docx,9231,2026-03-20T16:41:22Z,sunrize.invest@gmail.com,2025 Tax/2025 Flips/Wholesale /Sherbrooke Corner Lot PKG.,1kPey4kUl9mNofExG8x-HSwa-yeBZZTqC,https://drive.google.com/file/d/1kPey4kUl9mNofExG8x-HSwa-yeBZZTqC/view?usp=drivesdk
203,binary,YES,Home Owners New Jersey.xlsx,4498,2023-11-22T19:28:38Z,sunrize.invest@gmail.com,LEADS////SPREADSHEETS!,1rBCBgIOuNTzY6f-0Zbq2Zex0DyFy43kT,https://drive.google.com/file/d/1rBCBgIOuNTzY6f-0Zbq2Zex0DyFy43kT/view?usp=drivesdk
203,binary,no,Home Owners New Jersey.xlsx,4498,2023-11-22T19:28:36Z,sunrize.invest@gmail.com,,1wEHIdne8ps_GZnAHs2Vrshhp_GXgRQtQ,https://drive.google.com/file/d/1wEHIdne8ps_GZnAHs2Vrshhp_GXgRQtQ/view?usp=drivesdk
204,google_native,YES,Allendale_6408_5-Plex_BTY_Draft,(native),2026-05-24T20:01:57.788Z,sunrize.invest@gmail.com,,1Pr2GCPZ9Kty3v1BON_a67WjS28WufcufiGOZji95VYU,https://docs.google.com/spreadsheets/d/1Pr2GCPZ9Kty3v1BON_a67WjS28WufcufiGOZji95VYU/edit?usp=drivesdk&ouid=112966636072631084810
204,google_native,review,Allendale_6408_5-Plex_BTY_Draft,(native),2026-05-24T04:09:40.108Z,sunrize.invest@gmail.com,,1M6EtQaguBzc6ynoh4OR5lUqvHa8NPsk3QUdGfCto7jY,https://docs.google.com/spreadsheets/d/1M6EtQaguBzc6ynoh4OR5lUqvHa8NPsk3QUdGfCto7jY/edit?usp=drivesdk&ouid=112966636072631084810
204,google_native,review,Allendale_6408_5-Plex_BTY_Draft,(native),2026-05-24T03:51:42.761Z,sunrize.invest@gmail.com,,1kt9mfBx4bDYeV349-lD0CIzU6w0RV_3sa-crXDbvdbw,https://docs.google.com/spreadsheets/d/1kt9mfBx4bDYeV349-lD0CIzU6w0RV_3sa-crXDbvdbw/edit?usp=drivesdk&ouid=112966636072631084810
204,google_native,review,Allendale_6408_5-Plex_BTY_Draft,(native),2026-05-24T03:24:11.157Z,sunrize.invest@gmail.com,,1KW56WWZgWZcOugubdYNxuHvNc9ohpPG5j7mEbjDvT0w,https://docs.google.com/spreadsheets/d/1KW56WWZgWZcOugubdYNxuHvNc9ohpPG5j7mEbjDvT0w/edit?usp=drivesdk&ouid=112966636072631084810
205,google_native,YES,Allendale_6408_Cost_Overview_-_FINAL,(native),2026-05-24T22:07:18.523Z,sunrize.invest@gmail.com,,13Mb6LmkMr0tQlujsLeRjcaVI01wuUDpGW8JyDgaxuX8,https://docs.google.com/spreadsheets/d/13Mb6LmkMr0tQlujsLeRjcaVI01wuUDpGW8JyDgaxuX8/edit?usp=drivesdk&ouid=112966636072631084810
205,google_native,review,Allendale_6408_Cost_Overview_-_FINAL,(native),2026-05-24T21:54:30.516Z,sunrize.invest@gmail.com,,1D6dJ4vqK8JK9GrTXBVli8F0_i77AA-OELlPzfkp-gj0,https://docs.google.com/spreadsheets/d/1D6dJ4vqK8JK9GrTXBVli8F0_i77AA-OELlPzfkp-gj0/edit?usp=drivesdk&ouid=112966636072631084810
206,google_native,YES,CONSULTANT AGREEMENT,(native),2024-09-10T23:51:48.384Z,sunrize.invest@gmail.com,Development Info-----Go to rize/DAVID SANCHE Files,16xwuCpP4k7JbJLZAbn2OQWQGhoJEklAlWPMytXIdzG0,https://docs.google.com/document/d/16xwuCpP4k7JbJLZAbn2OQWQGhoJEklAlWPMytXIdzG0/edit?usp=drivesdk&ouid=112966636072631084810
206,google_native,review,CONSULTANT AGREEMENT,(native),2024-09-10T23:50:03.209Z,sunrize.invest@gmail.com,Development Info-----Go to rize/DAVID SANCHE Files,1PY5AjgOI0RjR6WxPpJmy6xyKG9iPdb9yg_MaVYkoHRY,https://docs.google.com/document/d/1PY5AjgOI0RjR6WxPpJmy6xyKG9iPdb9yg_MaVYkoHRY/edit?usp=drivesdk&ouid=112966636072631084810
207,google_native,YES,Derelict 2025 ,(native),2025-06-23T17:19:26.170Z,sunrize.invest@gmail.com,Actionables! JUNE/JULY 2025,1IOpckhNQ7bLYVpsdu-OgBsPYe-xrq1EG,https://drive.google.com/file/d/1IOpckhNQ7bLYVpsdu-OgBsPYe-xrq1EG/view?usp=drivesdk
207,google_native,review,Derelict 2025 ,(native),2025-06-23T17:19:20.106Z,sunrize.invest@gmail.com,NEW Properties ,1ALOw_uM4Na0rERk73Ht4nZUPzsdEF_TI,https://drive.google.com/file/d/1ALOw_uM4Na0rERk73Ht4nZUPzsdEF_TI/view?usp=drivesdk
208,google_native,YES,Multi Family mood baord,(native),2024-10-30T17:51:23.262Z,yaremchukmelodia@gmail.com,(root),18ad0hp0LGhqkfz1CnqM1zA06SF7swqixVoOametnae0,https://docs.google.com/presentation/d/18ad0hp0LGhqkfz1CnqM1zA06SF7swqixVoOametnae0/edit?usp=drivesdk&ouid=112966636072631084810
208,google_native,review,Multi Family mood baord,(native),2024-10-22T22:34:03.228Z,sunrize.invest@gmail.com,Development Info-----Go to rize,1O_oA37S7nUAqmvO_PywdNrLB0dzSZAKP,https://drive.google.com/file/d/1O_oA37S7nUAqmvO_PywdNrLB0dzSZAKP/view?usp=drivesdk
209,google_native,YES,Rent Roll,(native),2024-08-03T11:42:42.817Z,dan@infillchoice.ca,75 Marketing - Rent/9616 B 75 NW ,1yBNYNFPcvbzxjvGo9_5w8Cf2mkR_FD_DpxQyC0OX8Bk,https://docs.google.com/document/d/1yBNYNFPcvbzxjvGo9_5w8Cf2mkR_FD_DpxQyC0OX8Bk/edit?usp=drivesdk&ouid=112966636072631084810
209,google_native,review,Rent Roll,(native),2024-08-03T11:20:08.348Z,dan@infillchoice.ca,75 Marketing - Rent/9614 B 75 Ave NW,16yUhXvBEuEFODFqyJHjE-5Wz98U0YQ0eJFv8q_bK98M,https://docs.google.com/document/d/16yUhXvBEuEFODFqyJHjE-5Wz98U0YQ0eJFv8q_bK98M/edit?usp=drivesdk&ouid=112966636072631084810
209,google_native,review,Rent Roll,(native),2024-08-03T11:17:47.154Z,dan@infillchoice.ca,75 Marketing - Rent/9616 75 Ave NW,16dAwqsD3IEkDRwWlWe6u_fdoNczUAkXkH7aB6DOgLig,https://docs.google.com/document/d/16dAwqsD3IEkDRwWlWe6u_fdoNczUAkXkH7aB6DOgLig/edit?usp=drivesdk&ouid=112966636072631084810
210,google_native,YES,Untitled document,(native),2026-05-22T00:48:47.830Z,sunrize.invest@gmail.com,,1slfV_k8gq909keF7JC9S5tMpykNZgdi4L_BRZ1kw7Qc,https://docs.google.com/document/d/1slfV_k8gq909keF7JC9S5tMpykNZgdi4L_BRZ1kw7Qc/edit?usp=drivesdk&ouid=112966636072631084810
210,google_native,review,Untitled document,(native),2026-04-11T18:33:43.829Z,debbyvisko@gmail.com,"2811 34 Street Southwest
 2811 34 Street Southwest
 Killarney, Calgary,",11kovCSLxlTuaEJB50xTVJct-AEqzfk_x6sMVh6xRB_c,https://docs.google.com/document/d/11kovCSLxlTuaEJB50xTVJct-AEqzfk_x6sMVh6xRB_c/edit?usp=drivesdk&ouid=112966636072631084810
210,google_native,review,Untitled document,(native),2026-03-10T03:14:36.324Z,sunrize.invest@gmail.com,,19BnlfmvOSyDFA0eBEaK02Jy-VcKT_nlCJw4zSEADWEE,https://docs.google.com/document/d/19BnlfmvOSyDFA0eBEaK02Jy-VcKT_nlCJw4zSEADWEE/edit?usp=drivesdk&ouid=112966636072631084810
210,google_native,review,Untitled document,(native),2026-03-02T19:04:28.460Z,sunrize.invest@gmail.com,,1q_zRmJp5IIcnSbtJR-Z3qjN7W7EX7LdMNR8nH5r_4DY,https://docs.google.com/document/d/1q_zRmJp5IIcnSbtJR-Z3qjN7W7EX7LdMNR8nH5r_4DY/edit?usp=drivesdk&ouid=112966636072631084810
210,google_native,review,Untitled document,(native),2025-11-29T00:27:52.549Z,sunrize.invest@gmail.com,,1Lmg8Jw3kMhF7xy4LudksaswdX4eM0JcBZXv2c0I6X1M,https://docs.google.com/document/d/1Lmg8Jw3kMhF7xy4LudksaswdX4eM0JcBZXv2c0I6X1M/edit?usp=drivesdk&ouid=112966636072631084810
210,google_native,review,Untitled document,(native),2025-10-17T02:06:07.053Z,sunrize.invest@gmail.com,,1zJmzx94PtAyRw8fMj2-e8tD8mP_c-Fq2insZRcIxdwM,https://docs.google.com/document/d/1zJmzx94PtAyRw8fMj2-e8tD8mP_c-Fq2insZRcIxdwM/edit?usp=drivesdk&ouid=112966636072631084810
211,google_native,YES,Untitled spreadsheet,(native),2026-05-27T17:43:15.647Z,sunrize.invest@gmail.com,,1wBh8s8yDqd72Cnj8milCwFoZDt64AGd2ozAvfDa_lLk,https://docs.google.com/spreadsheets/d/1wBh8s8yDqd72Cnj8milCwFoZDt64AGd2ozAvfDa_lLk/edit?usp=drivesdk&ouid=112966636072631084810
211,google_native,review,Untitled spreadsheet,(native),2025-11-15T21:42:32.128Z,sunrize.invest@gmail.com,,1Iz2VwiGU6EkXihWsZOM0KBRVCs44LgNzq6d4QX-3vRo,https://docs.google.com/spreadsheets/d/1Iz2VwiGU6EkXihWsZOM0KBRVCs44LgNzq6d4QX-3vRo/edit?usp=drivesdk&ouid=112966636072631084810
211,google_native,review,Untitled spreadsheet,(native),2025-11-04T00:02:51.567Z,sunrize.invest@gmail.com,,1JdTmET2ZWeCxxHESSjnUlLopP4Gt50UXE0s5riw0nOQ,https://docs.google.com/spreadsheets/d/1JdTmET2ZWeCxxHESSjnUlLopP4Gt50UXE0s5riw0nOQ/edit?usp=drivesdk&ouid=112966636072631084810
212,google_native,YES,sunrize_investments_real_estate_agreement,(native),2026-05-15T22:30:55.480Z,sunrize.invest@gmail.com,,1OZg1oSfYJ_gi7w7G-ZFF_xTd-ZiNMfjQNy_o9_xgLNU,https://docs.google.com/document/d/1OZg1oSfYJ_gi7w7G-ZFF_xTd-ZiNMfjQNy_o9_xgLNU/edit?usp=drivesdk&ouid=112966636072631084810
212,google_native,review,sunrize_investments_real_estate_agreement,(native),2026-05-15T22:30:33.053Z,sunrize.invest@gmail.com,,10SktCBiS00Fee7lMnX7jE4OFpQmGVMaJR3O2OlZZ7TI,https://docs.google.com/document/d/10SktCBiS00Fee7lMnX7jE4OFpQmGVMaJR3O2OlZZ7TI/edit?usp=drivesdk&ouid=112966636072631084810
